forestiera,segregata,fose
fortunella,margarita,foma2
frangula,sphaerosperma,frspl
franklinia,alatamaha,fral
fraxinus,americana,fram2
fraxinus,berlandieriana,frbe
fraxinus,caroliniana,frca3
fraxinus,excelsior,frex80
fraxinus,latifolia,frla
fraxinus,nigra,frni
fraxinus,oxycarpa,frox
fraxinus,pennsylvanica,frpe
fraxinus,profunda,frpr
fraxinus,quadrangulata,frqu
fraxinus,texensis,frte
fraxinus,uhdei,fruh
fraxinus,velutina,frve2
fuchsia,boliviana,fubo
fuchsia,paniculata,fupa2
funtumia,elastica,fuel
garcinia,dulcis,gadu3
garcinia,hessii,gahe5
garcinia,mangostana,gama10
garcinia,matsudai,gama8
garcinia,myrtifolia,gamy
garcinia,ponapensis,gapo4
garcinia,portoricensis,gapo2
garcinia,quadrilocularis,gaqu2
garcinia,rumiyo,garu3
garcinia,xanthochymus,gaxa
gardenia,brighamii,gabr
gardenia,mannii,gama6
gardenia,remyi,gare
gardenia,spp.,garde
gardenia,taitensis,gata
garuga,floribunda,gafl8
gaussia,attenuata,gaat
geniostoma,rupestre,geru3
genipa,americana,geam
gesneria,pedunculosa,gepe4
ginkgo,biloba,gibi2
ginoria,rohrii,giro
gironniera,celtidifolia,gice2
gleditsia,aquatica,glaq
gleditsia,triacanthos,gltr
gliricidia,sepium,glse2
glochidion,cuspidatum,glcu
glochidion,kanehirae,glka
glochidion,marianum,glma9
glochidion,spp.,gloch
glycosmis,parviflora,glpa4
gmelina,elliptica,gmel
gmelina,palawensis,gmpa
gnetum,gnemon,gngn
goetzea,elegans,goel
gomidesia,lindeniana,goli
goniothalamus,carolinensis,goca2
gordonia,lasianthus,gola
gossypium,barbadense,goba
gossypium,hirsutum,gohih2
graffenrieda,ottoschulzii,grot
grevillea,banksii,grba
grevillea,robusta,grro
guaiacum,officinale,guof
